,State,City,Year,Population,Violent Crime,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,MV Theft,Arson
274,CALIFORNIA,ANAHEIM,2016,349471,620,4.0,70,183,363,5151,759,3677,715,17.0
275,CALIFORNIA,ANTIOCH,2016,110537,396,7.0,25,165,199,1756,367,883,506,27.0
276,CALIFORNIA,BAKERSFIELD,2016,373887,925,22.0,34,289,580,8264,1932,4898,1434,0.0
277,CALIFORNIA,BERKELEY,2016,120387,262,0.0,27,151,84,2637,437,1888,312,20.0
278,CALIFORNIA,BURBANK,2016,105865,104,0.0,11,23,70,1358,202,1038,118,8.0
279,CALIFORNIA,CARLSBAD,2016,113972,89,0.0,18,25,46,1137,192,863,82,4.0
280,CALIFORNIA,CHULA VISTA,2016,265215,362,0.0,33,97,232,2377,374,1554,449,17.0
281,CALIFORNIA,CLOVIS,2016,103769,131,2.0,18,35,76,1506,215,1178,113,3.0
282,CALIFORNIA,CONCORD,2016,128767,221,1.0,14,75,131,2116,227,1374,515,8.0
283,CALIFORNIA,CORONA,2016,163633,95,1.0,24,45,25,1866,384,1133,349,11.0
284,CALIFORNIA,COSTA MESA,2016,113477,199,0.0,27,72,100,2466,413,1751,302,19.0
285,CALIFORNIA,DALY CITY,2016,107320,131,0.0,11,47,73,783,129,567,87,5.0
286,CALIFORNIA,DOWNEY,2016,114754,189,1.0,5,93,90,1601,237,975,389,5.0
287,CALIFORNIA,EL CAJON,2016,103942,202,1.0,29,67,105,1273,210,836,227,6.0
288,CALIFORNIA,ELK GROVE,2016,166183,278,0.0,32,45,201,1269,210,934,125,1.0
289,CALIFORNIA,EL MONTE,2016,117376,226,0.0,17,92,117,1191,338,539,314,17.0
290,CALIFORNIA,ESCONDIDO,2016,151732,257,3.0,19,73,162,1665,221,1124,320,7.0
291,CALIFORNIA,FAIRFIELD,2016,112582,275,2.0,29,78,166,1389,217,907,265,8.0
292,CALIFORNIA,FONTANA,2016,206982,447,5.0,40,113,289,2224,341,1318,565,7.0
293,CALIFORNIA,FREMONT,2016,232427,204,0.0,33,97,74,2239,454,1455,330,6.0
294,CALIFORNIA,FRESNO,2016,520837,1613,18.0,81,552,962,10334,1726,6762,1846,126.0
295,CALIFORNIA,GARDEN GROVE,2016,176041,252,1.0,17,80,154,2187,448,1387,352,4.0
296,CALIFORNIA,GLENDALE,2016,202298,114,1.0,17,45,51,1795,313,1309,173,4.0
297,CALIFORNIA,HAYWARD,2016,157157,298,3.0,34,174,87,2266,364,1227,675,6.0
298,CALIFORNIA,HUNTINGTON BEACH,2016,203233,170,0.0,24,32,114,2167,317,1644,206,7.0
299,CALIFORNIA,INGLEWOOD,2016,112450,402,9.0,27,205,161,1219,236,613,370,14.0
300,CALIFORNIA,IRVINE,2016,258198,74,1.0,21,27,25,1977,313,1582,82,4.0
301,CALIFORNIA,LANCASTER,2016,162095,550,3.0,40,173,334,1761,517,931,313,35.0
302,CALIFORNIA,LONG BEACH,2016,476318,1405,15.0,109,540,741,6900,1527,4009,1364,47.0
303,CALIFORNIA,LOS ANGELES,2016,3962726,13724,136.0,1127,4930,7531,48427,7795,31619,9013,639.0
304,CALIFORNIA,MODESTO,2016,210794,1034,4.0,45,240,745,5010,763,3412,835,31.0
305,CALIFORNIA,MORENO VALLEY,2016,205182,469,5.0,4,180,280,3052,433,2062,557,6.0
306,CALIFORNIA,MURRIETA,2016,109495,53,1.0,13,8,31,812,131,575,106,5.0
307,CALIFORNIA,NORWALK,2016,107470,203,3.0,17,66,117,942,186,541,215,9.0
308,CALIFORNIA,OAKLAND,2016,419481,2952,28.0,128,1509,1287,11450,1440,6431,3579,91.0
309,CALIFORNIA,OCEANSIDE,2016,176319,307,1.0,27,76,203,2152,249,1659,244,7.0
310,CALIFORNIA,ONTARIO,2016,170274,298,6.0,15,102,175,2331,462,1383,486,15.0
311,CALIFORNIA,ORANGE,2016,140572,104,0.0,13,27,64,1282,227,871,184,6.0
312,CALIFORNIA,OXNARD,2016,207221,450,8.0,29,196,217,3291,509,2307,475,17.0
313,CALIFORNIA,PALMDALE,2016,159613,351,5.0,27,93,226,1264,289,779,196,17.0
314,CALIFORNIA,PASADENA,2016,141815,241,1.0,21,78,141,1722,413,1145,164,38.0
315,CALIFORNIA,POMONA,2016,154410,334,3.0,34,133,164,2316,414,1333,569,12.0
316,CALIFORNIA,RANCHO CUCAMONGA,2016,176376,119,0.0,18,39,62,2072,483,1355,234,3.0
317,CALIFORNIA,RIALTO,2016,103590,254,2.0,9,84,159,946,301,290,355,1.0
318,CALIFORNIA,RICHMOND,2016,109716,474,9.0,40,170,255,1805,361,809,635,18.0
319,CALIFORNIA,RIVERSIDE,2016,323064,832,3.0,70,289,470,5443,934,3589,920,27.0
320,CALIFORNIA,SACRAMENTO,2016,489717,1733,13.0,42,536,1142,7875,1621,4740,1514,87.0
321,CALIFORNIA,SALINAS,2016,158185,431,15.0,42,120,254,2738,340,1521,877,4.0
322,CALIFORNIA,SAN BERNARDINO,2016,216477,1396,32.0,51,444,869,4431,1192,1957,1282,23.0
323,CALIFORNIA,SAN DIEGO,2016,1400467,2644,24.0,297,723,1600,14865,2493,9412,2960,138.0
324,CALIFORNIA,SAN FRANCISCO,2016,863782,2987,25.0,163,1497,1302,22833,2435,17815,2583,130.0
325,CALIFORNIA,SAN JOSE,2016,1031458,1919,25.0,220,583,1091,11463,2052,6152,3259,55.0
326,CALIFORNIA,SAN MATEO,2016,104306,109,0.0,12,22,75,1019,389,533,97,0.0
327,CALIFORNIA,SANTA ANA,2016,337304,868,13.0,77,267,511,3428,557,1923,948,18.0
328,CALIFORNIA,SANTA CLARA,2016,123562,88,2.0,11,32,43,1297,175,959,163,6.0
329,CALIFORNIA,SANTA CLARITA,2016,211132,156,2.0,25,51,78,1476,325,963,188,5.0
330,CALIFORNIA,SANTA MARIA,2016,104355,270,7.0,20,97,146,1371,233,815,323,3.0
331,CALIFORNIA,SANTA ROSA,2016,175738,333,4.0,48,58,223,1714,298,1192,224,11.0
332,CALIFORNIA,SIMI VALLEY,2016,127472,88,0.0,17,22,49,780,171,561,48,2.0
333,CALIFORNIA,STOCKTON,2016,304890,2158,25.0,57,578,1498,5912,1130,3949,833,42.0
334,CALIFORNIA,SUNNYVALE,2016,152443,68,0.0,8,21,39,1012,266,629,117,9.0
335,CALIFORNIA,TEMECULA,2016,111673,62,2.0,3,27,30,1238,165,912,161,1.0
336,CALIFORNIA,THOUSAND OAKS,2016,129976,83,0.0,16,17,50,761,109,605,47,4.0
337,CALIFORNIA,TORRANCE,2016,149243,116,0.0,12,58,46,1568,208,1173,187,3.0
338,CALIFORNIA,VALLEJO,2016,121257,517,10.0,48,167,292,2419,1120,691,608,36.0
339,CALIFORNIA,VENTURA,2016,110077,183,4.0,28,46,105,1854,325,1382,147,3.0
340,CALIFORNIA,VICTORVILLE,2016,123332,314,4.0,21,95,194,1833,452,1125,256,10.0
341,CALIFORNIA,VISALIA,2016,130405,264,2.0,29,53,180,1969,492,1137,340,1.0
342,CALIFORNIA,WEST COVINA,2016,109030,146,2.0,9,64,71,1442,270,921,251,5.0
343,COLORADO,ARVADA,2016,115379,103,1.0,16,21,65,1445,165,1107,173,12.0
344,COLORADO,AURORA,2016,360237,904,7.0,136,280,481,5477,811,3924,742,29.0
345,COLORADO,COLORADO SPRINGS,2016,452410,1135,7.0,255,197,676,7574,1187,5489,898,51.0
346,COLORADO,DENVER,2016,682418,2126,20.0,255,573,1278,12336,2384,7655,2297,43.0
347,COLORADO,FORT COLLINS,2016,159629,133,1.0,13,14,105,1583,165,1334,84,7.0
348,COLORADO,LAKEWOOD,2016,151311,437,3.0,76,82,276,4124,492,3194,438,11.0
349,COLORADO,PUEBLO,2016,108810,536,2.0,81,109,344,3439,879,2135,425,25.0
350,COLORADO,THORNTON,2016,133188,143,1.0,35,16,91,1997,259,1435,303,8.0
351,COLORADO,WESTMINSTER,2016,113547,129,3.0,22,35,69,1920,176,1427,317,4.0
352,CONNECTICUT,BRIDGEPORT5,2016,148313,472,2.0,28,188,254,0,292,0,270,4.0
353,CONNECTICUT,HARTFORD,2016,124553,613,10.0,28,202,373,2390,363,1661,366,55.0
354,CONNECTICUT,NEW HAVEN,2016,130403,594,5.0,35,188,366,2299,333,1652,314,13.0
355,CONNECTICUT,STAMFORD,2016,129682,153,0.0,17,54,82,851,121,657,73,1.0
356,CONNECTICUT,WATERBURY6,2016,109044,267,3.0,14,110,140,2052,358,1393,301,13.0
357,FLORIDA,CAPE CORAL,2016,173844,103,4.0,7,19,73,1508,307,1111,90,2.0
358,FLORIDA,CLEARWATER,2016,111316,336,1.0,40,69,226,1821,260,1463,98,6.0
359,FLORIDA,CORAL SPRINGS,2016,129631,110,0.0,11,37,62,1205,104,1018,83,4.0
360,FLORIDA,DAVIE,2016,100612,97,2.0,13,38,44,1431,160,1125,146,3.0
361,FLORIDA,FORT LAUDERDALE,2016,178598,584,12.0,46,225,301,5366,941,3983,442,9.0
362,FLORIDA,GAINESVILLE,2016,129410,420,3.0,57,83,277,2379,307,1930,142,3.0
363,FLORIDA,HIALEAH,2016,238132,336,5.0,18,82,231,2812,255,2255,302,17.0
364,FLORIDA,HOLLYWOOD,2016,149822,316,2.0,25,110,179,2372,358,1756,258,2.0
365,FLORIDA,JACKSONVILLE,2016,867258,2758,52.0,251,703,1752,15340,2758,11160,1422,45.0
366,FLORIDA,LAKELAND,2016,103498,168,1.0,36,55,76,2585,321,2088,176,1.0
367,FLORIDA,MIAMI,2016,437969,1953,27.0,44,671,1211,9473,1282,7305,886,28.0
368,FLORIDA,MIAMI GARDENS,2016,113469,376,11.0,7,135,223,1820,297,1316,207,12.0
369,FLORIDA,MIRAMAR,2016,138330,233,2.0,12,63,156,1480,164,1183,133,4.0
370,FLORIDA,ORLANDO7,2016,268438,1194,65.0,85,240,804,7600,1421,5609,570,11.0
371,FLORIDA,PALM BAY,2016,106469,251,2.0,30,25,194,783,192,536,55,5.0
372,FLORIDA,PEMBROKE PINES,2016,167266,187,1.0,9,51,126,1823,152,1548,123,1.0
373,FLORIDA,POMPANO BEACH,2016,107656,458,3.0,44,160,251,2586,413,1888,285,2.0
374,FLORIDA,PORT ST. LUCIE,2016,176364,139,2.0,8,27,102,1167,204,925,38,3.0
375,FLORIDA,ST. PETERSBURG,2016,255821,854,11.0,59,258,526,5642,932,4272,438,22.0
376,FLORIDA,TALLAHASSEE,2016,189709,857,4.0,104,200,549,5346,1036,3777,533,3.0
377,FLORIDA,TAMPA,2016,364383,984,12.0,43,258,671,4031,761,2917,353,34.0
378,FLORIDA,WEST PALM BEACH,2016,104919,479,3.0,41,151,284,2671,439,1949,283,12.0
379,GEORGIA,ATHENS-CLARKE COUNTY,2016,120858,274,1.0,27,76,170,2096,425,1559,112,9.0
380,GEORGIA,ATLANTA,2016,464710,2531,57.0,60,1092,1322,11522,2171,7507,1844,27.0
381,GEORGIA,SANDY SPRINGS,2016,103898,51,0.0,5,27,19,1296,234,985,77,4.0
382,GEORGIA,SAVANNAH-CHATHAM METROPOLITAN,2016,240178,574,28.0,28,254,264,3950,789,2720,441,6.0
383,HAWAII,HONOLULU,2016,999307,1165,9.0,181,378,597,15535,1843,11477,2215,139.0
384,IDAHO,BOISE,2016,218844,330,2.0,64,20,244,2482,353,1961,168,19.0
385,ILLINOIS,AURORA,2016,201034,306,2.0,20,59,225,1163,197,907,59,11.0
386,ILLINOIS,CHICAGO,2016,2728695,13729,317.0,749,5164,7499,39151,6176,27768,5207,285.0
387,ILLINOIS,ELGIN,2016,111832,124,0.0,16,39,69,651,93,523,35,10.0
388,ILLINOIS,JOLIET,2016,147991,260,2.0,31,69,158,1378,282,1038,58,24.0
389,ILLINOIS,NAPERVILLE,2016,147101,37,0.0,4,13,20,697,72,608,17,1.0
390,ILLINOIS,PEORIA,2016,116066,378,6.0,34,121,217,1992,468,1449,75,36.0
391,ILLINOIS,ROCKFORD,2016,148178,1238,10.0,69,264,895,2684,598,1866,220,16.0
392,INDIANA,EVANSVILLE5,2016,120414,359,5.0,44,98,212,2898,468,2240,190,0.0
393,INDIANA,FORT WAYNE,2016,259712,450,16.0,47,161,226,3976,768,3062,146,28.0
394,INDIANA,SOUTH BEND,2016,101240,465,6.0,43,136,280,2201,485,1517,199,18.0
395,KANSAS,OLATHE,2016,134830,111,1.0,23,15,72,986,80,821,85,1.0
396,KANSAS,OVERLAND PARK,2016,187240,188,1.0,69,20,98,1376,235,1000,141,8.0
397,KANSAS,TOPEKA,2016,127096,304,8.0,27,100,169,3302,512,2439,351,1.0
398,KENTUCKY,LEXINGTON,2016,314077,504,9.0,86,276,133,5982,1052,4438,492,23.0
399,KENTUCKY,LOUISVILLE METRO6,2016,680550,2243,53.0,81,741,1368,14378,2810,9559,2009,6.0
400,LOUISIANA,BATON ROUGE,2016,228727,979,15.0,53,348,563,4708,1058,3381,269,65.0
401,LOUISIANA,LAFAYETTE,2016,127273,333,5.0,12,83,233,3156,533,2447,176,11.0
402,LOUISIANA,NEW ORLEANS,2016,393447,2041,67.0,299,685,990,7586,1277,5131,1178,34.0
403,LOUISIANA,SHREVEPORT,2016,197592,837,16.0,65,202,554,4729,986,3442,301,34.0
404,MARYLAND,BALTIMORE,2016,621252,5176,137.0,150,2340,2549,13822,3462,7844,2516,137.0
405,MASSACHUSETTS,CAMBRIDGE,2016,110953,162,2.0,16,38,106,1183,187,928,68,4.0
406,MASSACHUSETTS,LOWELL,2016,110819,220,0.0,6,54,160,969,176,662,131,8.0
407,MASSACHUSETTS,SPRINGFIELD,2016,154090,766,5.0,38,248,475,2459,737,1429,293,16.0
408,MASSACHUSETTS,WORCESTER,2016,183377,771,2.0,21,179,569,2711,746,1704,261,3.0
409,MICHIGAN,ANN ARBOR,2016,118730,106,0.0,32,20,54,926,126,757,43,3.0
410,MICHIGAN,DETROIT,2016,673225,5409,103.0,267,1130,3909,13442,3368,6229,3845,335.0
411,MICHIGAN,GRAND RAPIDS7,2016,195268,619,4.0,72,137,406,0,374,1472,0,28.0
412,MICHIGAN,LANSING,2016,114694,525,4.0,45,81,395,1248,308,799,141,3.0
413,MICHIGAN,WARREN,2016,135367,351,3.0,74,56,218,1647,427,1012,208,17.0
414,MINNESOTA,MINNEAPOLIS,2016,413479,2111,10.0,210,799,1092,7607,1381,5347,879,38.0
415,MINNESOTA,ROCHESTER,2016,112542,127,0.0,35,30,62,1186,173,970,43,0.0
416,MINNESOTA,ST. PAUL,2016,300721,1000,9.0,100,341,550,4360,900,2695,765,35.0
417,MISSISSIPPI,JACKSON,2016,170508,677,27.0,42,297,311,3875,922,2515,438,55.0
418,MISSOURI,COLUMBIA,2016,118911,244,2.0,40,61,141,1546,275,1183,88,6.0
419,MISSOURI,INDEPENDENCE,2016,117639,304,2.0,29,61,212,2989,444,2172,373,7.0
420,MISSOURI,KANSAS CITY,2016,473373,3668,51.0,178,862,2577,9204,2076,5459,1669,87.0
421,MISSOURI,SPRINGFIELD,2016,166860,1144,5.0,153,213,773,6283,1060,4639,584,31.0
422,MISSOURI,ST. LOUIS,2016,317095,2781,88.0,141,811,1741,8522,1605,5587,1330,136.0
423,MONTANA,BILLINGS,2016,109997,270,0.0,33,49,188,2537,319,1906,312,10.0
424,NEBRASKA,LINCOLN,2016,276585,473,8.0,101,90,274,4104,597,3324,183,0.0
425,NEBRASKA,OMAHA5,2016,452252,1141,12.0,118,248,763,8166,922,5820,1424,32.0
426,NEVADA,HENDERSON,2016,282554,305,3.0,48,106,148,2828,663,1851,314,8.0
427,NEVADA,LAS VEGAS METROPOLITAN POLICE DEPARTMENT,2016,1562134,7277,83.0,735,2537,3922,22234,6115,11881,4238,49.0
428,NEVADA,NORTH LAS VEGAS,2016,234386,1122,11.0,46,243,822,2543,789,1151,603,9.0
429,NEVADA,RENO,2016,239721,809,4.0,72,190,543,3820,599,2693,528,8.0
430,NEW HAMPSHIRE,MANCHESTER,2016,110661,364,1.0,39,102,222,1565,240,1261,64,16.0
431,NEW JERSEY,EDISON TOWNSHIP,2016,102281,49,0.0,3,16,30,528,71,421,36,1.0
432,NEW JERSEY,ELIZABETH,2016,129364,511,3.0,22,235,251,1976,394,1141,441,1.0
433,NEW JERSEY,JERSEY CITY,2016,265159,598,11.0,33,258,296,1986,479,1257,250,23.0
434,NEW JERSEY,PATERSON,2016,146588,547,7.0,28,263,249,1498,464,727,307,5.0
435,NEW JERSEY,WOODBRIDGE TOWNSHIP,2016,100950,51,0.0,4,24,23,802,102,643,57,2.0
436,NEW MEXICO,ALBUQUERQUE,2016,559721,2897,32.0,193,847,1825,17888,2992,11575,3321,0.0
437,NEW MEXICO,LAS CRUCES,2016,102227,126,2.0,16,19,89,2351,377,1848,126,1.0
438,NEW YORK,AMHERST TOWN,2016,120207,45,1.0,3,15,26,953,79,857,17,2.0
439,NEW YORK,BUFFALO,2016,258096,1358,19.0,88,468,783,4803,1184,3227,392,108.0
440,NEW YORK,NEW YORK,2016,8550861,23543,159.0,1184,7366,14834,59928,5809,51171,2948,0.0
441,NEW YORK,ROCHESTER,2016,209922,879,16.0,72,291,500,3583,677,2572,334,48.0
442,NEW YORK,SYRACUSE,2016,144027,502,13.0,31,149,309,2209,469,1576,164,24.0
443,NEW YORK,YONKERS,2016,201753,464,4.0,21,206,233,988,181,712,95,9.0
444,NORTH CAROLINA,CARY,2016,160291,67,0.0,9,24,34,852,126,699,27,4.0
445,NORTH CAROLINA,FAYETTEVILLE,2016,204731,659,17.0,46,147,449,4598,892,3520,186,28.0
446,NORTH CAROLINA,GREENSBORO,2016,285950,898,7.0,41,252,598,4770,1029,3441,300,56.0
447,NORTH CAROLINA,HIGH POINT,2016,109669,318,2.0,16,74,226,1896,346,1463,87,5.0
448,NORTH CAROLINA,WILMINGTON,2016,115434,409,5.0,22,114,268,2348,659,1565,124,4.0
449,NORTH DAKOTA,FARGO,2016,118490,215,1.0,39,30,145,1737,251,1352,134,9.0
450,OHIO,AKRON,2016,197587,531,16.0,99,181,235,3210,979,1982,249,43.0
451,OHIO,CINCINNATI,2016,298478,1268,32.0,128,570,538,7064,1843,4716,505,0.0
452,OHIO,COLUMBUS,2016,847745,2124,40.0,395,1018,671,16668,3537,11572,1559,190.0
453,OHIO,DAYTON,2016,140683,573,9.0,44,202,318,3354,977,2030,347,7.0
454,OKLAHOMA,BROKEN ARROW,2016,106145,73,1.0,11,21,40,1016,166,783,67,3.0
455,OKLAHOMA,OKLAHOMA CITY,2016,630621,2462,30.0,227,547,1658,12436,2649,8381,1406,47.0
456,OKLAHOMA,TULSA,2016,401520,2064,28.0,226,455,1355,11532,2681,7179,1672,92.0
457,OREGON,EUGENE,2016,161608,285,2.0,42,58,183,2941,468,2163,310,29.0
458,OREGON,SALEM,2016,163320,238,4.0,17,61,156,3339,533,2510,296,13.0
459,PENNSYLVANIA,ALLENTOWN,2016,119335,257,6.0,23,122,106,1547,331,1083,133,11.0
460,PENNSYLVANIA,ERIE,2016,98887,176,6.0,18,58,94,959,223,697,39,19.0
461,PENNSYLVANIA,PHILADELPHIA,2016,1567810,7374,122.0,634,2896,3722,22948,3263,17069,2616,197.0
462,PENNSYLVANIA,PITTSBURGH,2016,306870,1115,29.0,51,438,597,4487,716,3358,413,76.0
463,SOUTH CAROLINA,CHARLESTON,2016,132585,200,6.0,18,51,125,1524,166,1237,121,3.0
464,SOUTH CAROLINA,COLUMBIA,2016,132495,373,5.0,38,120,210,3411,496,2546,369,5.0
465,SOUTH CAROLINA,NORTH CHARLESTON,2016,109051,435,15.0,40,136,244,2961,425,2228,308,9.0
466,SOUTH DAKOTA,SIOUX FALLS,2016,172313,460,2.0,70,57,331,2664,412,1944,308,24.0
467,TENNESSEE,CHATTANOOGA,2016,174969,873,12.0,57,154,650,4787,777,3532,478,13.0
468,TENNESSEE,CLARKSVILLE,2016,150319,481,6.0,43,52,380,1799,307,1421,71,1.0
469,TENNESSEE,KNOXVILLE,2016,185638,832,7.0,78,199,548,4854,810,3676,368,9.0
470,TENNESSEE,MEMPHIS,2016,657936,5733,88.0,229,1537,3879,16833,4348,11152,1333,181.0
471,TENNESSEE,MURFREESBORO,2016,123994,359,2.0,25,74,258,1830,335,1411,84,4.0
472,TENNESSEE,NASHVILLE,2016,658029,3398,35.0,216,799,2348,11480,2232,8545,703,36.0
473,TEXAS,ABILENE,2016,121764,279,6.0,32,56,185,2242,468,1650,124,8.0
474,TEXAS,AMARILLO,2016,198770,680,6.0,85,136,453,4526,899,3191,436,16.0
475,TEXAS,AUSTIN,2016,938728,1958,12.0,339,511,1096,16933,2659,13146,1128,41.0
476,TEXAS,BEAUMONT,2016,117635,649,7.0,44,191,407,2466,765,1561,140,25.0
477,TEXAS,BROWNSVILLE ,2016,184941,234,2.0,28,66,138,3057,463,2511,83,4.0
478,TEXAS,CARROLLTON5,2016,130676,116,2.0,23,32,59,1358,245,983,130,2.0
479,TEXAS,COLLEGE STATION,2016,105855,118,0.0,27,27,64,1081,161,861,59,1.0
480,TEXAS,CORPUS CHRISTI,2016,324326,1090,11.0,135,195,749,5703,1044,4317,342,24.0
481,TEXAS,DALLAS,2016,1301977,4772,81.0,381,2150,2160,22059,5401,13049,3609,184.0
482,TEXAS,DENTON,2016,131194,158,3.0,46,26,83,1424,265,1096,63,0.0
483,TEXAS,EL PASO,2016,686077,1337,6.0,152,222,957,5950,705,4825,420,24.0
484,TEXAS,FORT WORTH,2016,829731,2217,36.0,225,587,1369,13909,2473,10284,1152,62.0
485,TEXAS,FRISCO,2016,152678,65,0.0,10,16,39,1176,137,1012,27,5.0
486,TEXAS,GARLAND,2016,237593,367,1.0,54,176,136,3681,720,2538,423,13.0
487,TEXAS,GRAND PRAIRIE,2016,187901,306,5.0,65,94,142,2217,350,1634,233,6.0
488,TEXAS,HOUSTON,2016,2275221,11578,158.0,600,4763,6057,49299,8995,33924,6380,364.0
489,TEXAS,IRVING,2016,236465,258,2.0,13,115,128,3191,633,2250,308,15.0
490,TEXAS,KILLEEN,2016,140497,445,5.0,67,91,282,1797,563,1085,149,16.0
491,TEXAS,LAREDO,2016,256280,493,7.0,74,88,324,4126,570,3445,111,28.0
492,TEXAS,LEWISVILLE,2016,104741,91,0.0,21,20,50,1334,206,984,144,4.0
493,TEXAS,LUBBOCK,2016,247271,1306,3.0,74,209,1020,5918,1302,4186,430,25.0
494,TEXAS,MCALLEN,2016,140593,96,1.0,23,31,41,2227,154,2029,44,6.0
495,TEXAS,MCKINNEY,2016,163406,117,4.0,24,30,59,1102,151,879,72,7.0
496,TEXAS,MESQUITE,2016,145569,287,0.0,32,117,138,2756,488,1903,365,7.0
497,TEXAS,MIDLAND,2016,132625,247,3.0,15,49,180,1785,300,1400,85,6.0
498,TEXAS,ODESSA,2016,118606,490,3.0,39,59,389,2250,447,1585,218,12.0
499,TEXAS,PASADENA,2016,154986,328,2.0,49,102,175,1949,308,1426,215,13.0
500,TEXAS,PEARLAND,2016,106850,92,0.0,11,32,49,961,139,765,57,4.0
501,TEXAS,PLANO,2016,282968,178,5.0,30,52,91,2758,485,2073,200,9.0
502,TEXAS,RICHARDSON,2016,111008,91,2.0,10,39,40,1201,177,920,104,0.0
503,TEXAS,ROUND ROCK,2016,115955,85,0.0,14,18,53,1363,159,1163,41,6.0
504,TEXAS,SAN ANTONIO,2016,1463586,5111,70.0,572,1051,3418,36630,5449,28000,3181,119.0
505,TEXAS,TYLER,2016,102481,206,1.0,33,52,120,2002,305,1621,76,1.0
506,TEXAS,WACO,2016,131413,346,2.0,60,74,210,2351,535,1757,59,7.0
507,TEXAS,WICHITA FALLS,2016,105186,245,3.0,64,75,103,1775,388,1248,139,0.0
508,UTAH,PROVO,2016,115294,82,0.0,30,12,40,1449,156,1197,96,2.0
509,VIRGINIA,ALEXANDRIA,2016,152710,137,3.0,12,61,61,1306,85,1089,132,5.0
510,VIRGINIA,CHESAPEAKE,2016,235273,416,7.0,37,95,277,2979,318,2491,170,11.0
511,VIRGINIA,HAMPTON,2016,136381,174,10.0,19,73,72,2012,245,1637,130,6.0
512,VIRGINIA,NEWPORT NEWS ,2016,182975,377,11.0,38,126,202,2570,410,1895,265,25.0
513,VIRGINIA,NORFOLK,2016,245400,766,27.0,66,217,456,4438,557,3650,231,11.0
514,VIRGINIA,RICHMOND,2016,220802,504,24.0,29,221,230,3065,553,2177,335,20.0
515,VIRGINIA,VIRGINIA BEACH,2016,452797,344,8.0,69,133,134,4798,428,4113,257,36.0
516,WASHINGTON,BELLEVUE,2016,138532,75,0.0,6,36,33,2165,333,1679,153,10.0
517,WASHINGTON,EVERETT6,2016,107633,258,1.0,30,75,152,2958,464,1984,510,8.0
518,WASHINGTON,KENT,2016,127259,162,0.0,31,74,57,3669,595,2397,677,6.0
519,WASHINGTON,RENTON,2016,100015,148,3.0,18,60,67,2921,454,1861,606,20.0
520,WASHINGTON,SEATTLE,2016,683700,2058,15.0,129,757,1157,19148,3921,13294,1933,53.0
521,WASHINGTON,SPOKANE,2016,212698,564,4.0,68,153,339,8000,1303,5758,939,18.0
522,WASHINGTON,TACOMA,2016,206884,1010,5.0,69,285,651,6795,1233,4329,1233,48.0
523,WASHINGTON,VANCOUVER,2016,171076,319,0.0,64,69,186,2868,508,1859,501,24.0
524,WISCONSIN,GREEN BAY,2016,105119,244,1.0,30,30,183,954,159,768,27,4.0
525,WISCONSIN,KENOSHA,2016,100038,141,0.0,12,58,71,1042,206,795,41,3.0
526,WISCONSIN,MADISON,2016,248833,395,6.0,56,99,234,3187,434,2593,160,8.0
527,WISCONSIN,MILWAUKEE,2016,600400,4427,53.0,248,1531,2595,11359,2358,6026,2975,118.0
528,ALABAMA,BIRMINGHAM,2017,212178,1833,42.0,92,473,1226,6472,1293,4360,819,113.0
529,ALABAMA,MOBILE4,2017,248431,937,22.0,57,236,622,6493,1509,4399,585,35.0
530,ALABAMA,MONTGOMERY,2017,199099,656,19.0,35,185,417,4246,1031,2797,418,0.0
531,ALABAMA,MONTGOMERY,2017,101124,212,2.0,18,69,123,1953,390,1475,88,0.0
532,ALASKA,ANCHORAGE,2017,296188,1798,13.0,287,369,1129,7708,1089,5180,1439,31.0
533,ARIZONA,CHANDLER,2017,249355,303,1.0,67,72,163,2906,401,2298,207,10.0
534,ARIZONA,GILBERT,2017,242090,99,1.0,27,17,54,1589,213,1313,63,5.0
535,ARIZONA,GLENDALE,2017,249273,598,7.0,36,247,308,5654,848,4198,608,18.0
536,ARIZONA,MESA,2017,492268,1000,11.0,127,221,641,5472,962,4069,441,9.0
537,ARIZONA,PEORIA,2017,165889,202,3.0,34,33,132,1786,275,1394,117,2.0
538,ARIZONA,SCOTTSDALE,2017,251840,193,2.0,47,55,89,2684,437,2115,132,9.0
539,ARIZONA,SURPRISE,2017,135345,57,1.0,5,21,30,1300,124,1100,76,2.0
540,ARIZONA,TEMPE,2017,186086,463,3.0,74,120,266,3812,502,3083,227,12.0
541,ARIZONA,TUCSON,2017,532323,2155,21.0,263,694,1177,13381,2053,10200,1128,84.0
542,ARKANSAS,LITTLE ROCK,2017,199314,1759,25.0,102,258,1374,6985,1260,5116,609,28.0
543,CALIFORNIA,ANAHEIM,2017,353400,601,6.0,63,218,314,4629,652,3190,787,16.0
544,CALIFORNIA,ANTIOCH,2017,112252,306,4.0,22,127,153,1873,301,1037,535,30.0
545,CALIFORNIA,BAKERSFIELD,2017,381154,929,22.0,48,365,494,7570,1643,4621,1306,127.0
546,CALIFORNIA,BERKELEY,2017,122687,322,1.0,38,181,102,2827,386,2148,293,6.0
547,CALIFORNIA,BURBANK,2017,104622,113,0.0,7,40,66,1483,158,1187,138,11.0
548,CALIFORNIA,CARLSBAD,2017,115344,106,0.0,16,17,73,1014,204,745,65,7.0
