,State,City,Year,Population,Violent Crime,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,MV Theft,Arson
94,FLORIDA,CLEARWATER,2015,111316,302,6,36,92,168,2188,306,1738,144,7
95,FLORIDA,CORAL SPRINGS,2015,129631,105,0,17,34,54,1111,157,884,70,1
96,FLORIDA,DAVIE,2015,100612,120,1,14,33,72,1482,197,1153,132,5
97,FLORIDA,FORT LAUDERDALE,2015,178598,692,4,68,200,420,4532,877,3266,389,13
98,FLORIDA,GAINESVILLE,2015,129410,416,2,43,91,280,2108,265,1719,124,5
99,FLORIDA,HIALEAH,2015,238132,407,2,14,142,249,2769,340,2088,341,14
100,FLORIDA,HOLLYWOOD,2015,149822,353,6,34,131,182,2756,537,1958,261,1
101,FLORIDA,JACKSONVILLE,2015,867258,2764,46,226,620,1872,16090,3172,11840,1078,41
102,FLORIDA,LAKELAND,2015,103498,246,3,37,59,147,2368,371,1846,151,3
103,FLORIDA,MIAMI,2015,437969,2226,42,33,829,1322,9604,1568,6885,1151,44
104,FLORIDA,MIAMI GARDENS,2015,113469,351,12,8,112,219,2001,390,1433,178,12
105,FLORIDA,MIRAMAR,2015,138330,225,3,21,65,136,1357,194,1051,112,6
106,FLORIDA,ORLANDO7,2015,268438,1277,9,94,270,904,7874,1588,5753,533,25
107,FLORIDA,PALM BAY,2015,106469,251,5,27,31,188,949,222,667,60,7
108,FLORIDA,PEMBROKE PINES,2015,167266,166,0,11,39,116,1831,291,1428,112,5
109,FLORIDA,POMPANO BEACH,2015,107656,484,2,39,121,322,2176,356,1616,204,7
110,FLORIDA,PORT ST. LUCIE,2015,176364,124,2,4,13,105,1164,204,924,36,1
111,FLORIDA,ST. PETERSBURG,2015,255821,979,5,67,266,641,7156,1127,5263,766,23
112,FLORIDA,TALLAHASSEE,2015,189709,990,8,119,166,697,4443,960,3110,373,3
113,FLORIDA,TAMPA,2015,364383,1127,21,32,296,778,4075,934,2863,278,35
114,FLORIDA,WEST PALM BEACH,2015,104919,416,6,25,123,262,2451,355,1861,235,6
115,GEORGIA,ATHENS-CLARKE COUNTY,2015,120858,257,1,25,62,169,1917,371,1444,102,16
116,GEORGIA,ATLANTA,2015,464710,2529,45,83,905,1496,12145,2258,7703,2184,27
117,GEORGIA,SANDY SPRINGS,2015,103898,73,2,6,41,24,1239,272,888,79,2
118,GEORGIA,SAVANNAH-CHATHAM METROPOLITAN,2015,240178,499,20,30,216,233,4264,874,2895,495,9
119,HAWAII,HONOLULU,2015,999307,1158,12,147,438,561,13836,2072,10144,1620,126
120,IDAHO,BOISE,2015,218844,312,0,68,17,227,2281,308,1833,140,23
121,ILLINOIS,AURORA,2015,201034,308,5,33,45,225,1338,208,1066,64,6
122,ILLINOIS,CHICAGO,2015,2728695,11081,213,730,4048,6090,36779,5698,26310,4771,247
123,ILLINOIS,ELGIN,2015,111832,97,3,21,20,53,788,114,645,29,2
124,ILLINOIS,JOLIET,2015,147991,198,3,19,51,125,1594,328,1219,47,18
125,ILLINOIS,NAPERVILLE,2015,147101,32,0,3,10,19,759,64,680,15,1
126,ILLINOIS,PEORIA,2015,116066,347,6,27,124,190,2016,471,1479,66,17
127,ILLINOIS,ROCKFORD,2015,148178,1168,11,82,198,877,2714,668,1839,207,37
128,INDIANA,EVANSVILLE5,2015,120414,347,2,35,81,229,2722,471,2100,151,23
129,INDIANA,FORT WAYNE,2015,259712,456,11,42,209,194,3499,628,2719,152,30
130,INDIANA,SOUTH BEND,2015,101240,325,9,32,166,118,2312,523,1610,179,14
131,KANSAS,OLATHE,2015,134830,74,2,17,13,42,996,88,805,103,4
132,KANSAS,OVERLAND PARK,2015,187240,192,2,87,20,83,1708,206,1230,272,10
133,KANSAS,TOPEKA,2015,127096,325,3,40,99,183,3183,580,2324,279,3
134,KENTUCKY,LEXINGTON,2015,314077,502,9,90,230,173,5797,1215,4062,520,24
135,KENTUCKY,LOUISVILLE METRO6,2015,680550,2066,38,110,705,1213,13321,2934,9023,1364,3
136,LOUISIANA,BATON ROUGE,2015,228727,967,27,47,393,500,4692,1136,3313,243,65
137,LOUISIANA,LAFAYETTE,2015,127273,329,6,11,72,240,3224,473,2532,219,17
138,LOUISIANA,NEW ORLEANS,2015,393447,1652,92,152,622,786,7304,1362,4773,1169,15
139,LOUISIANA,SHREVEPORT,2015,197592,793,10,74,218,491,4960,1052,3637,271,26
140,MARYLAND,BALTIMORE,2015,621252,4224,144,140,1826,2114,14194,3577,8205,2412,132
141,MASSACHUSETTS,CAMBRIDGE,2015,110953,145,1,9,40,95,1231,191,989,51,2
142,MASSACHUSETTS,LOWELL,2015,110819,226,0,10,65,151,1101,223,790,88,7
143,MASSACHUSETTS,SPRINGFIELD,2015,154090,821,13,45,248,515,2371,576,1517,278,18
144,MASSACHUSETTS,WORCESTER,2015,183377,777,4,10,189,574,2324,491,1648,185,2
145,MICHIGAN,ANN ARBOR,2015,118730,90,0,26,14,50,1068,100,932,36,3
146,MICHIGAN,DETROIT,2015,673225,5794,135,270,1569,3820,13638,3276,6757,3605,399
147,MICHIGAN,GRAND RAPIDS7,2015,195268,642,5,57,177,403,2082,438,1516,128,24
148,MICHIGAN,LANSING,2015,114694,631,3,58,113,457,1543,407,978,158,10
149,MICHIGAN,WARREN,2015,135367,380,2,61,67,250,1449,293,882,274,10
150,MINNESOTA,MINNEAPOLIS,2015,413479,1964,20,186,797,961,7922,1614,5566,742,63
151,MINNESOTA,ROCHESTER,2015,112542,86,0,24,18,44,1121,205,876,40,0
152,MINNESOTA,ST. PAUL,2015,300721,975,2,86,289,598,4416,926,2712,778,53
153,MISSISSIPPI,JACKSON,2015,170508,745,27,71,366,281,4117,1115,2504,498,51
154,MISSOURI,COLUMBIA,2015,118911,274,1,44,66,163,1605,385,1135,85,5
155,MISSOURI,INDEPENDENCE,2015,117639,216,1,28,56,131,2922,409,2073,440,7
156,MISSOURI,KANSAS CITY,2015,473373,3053,37,179,704,2133,9912,2289,5832,1791,71
157,MISSOURI,SPRINGFIELD,2015,166860,1063,7,128,212,716,5961,935,4438,588,30
158,MISSOURI,ST. LOUIS,2015,317095,2813,92,127,832,1762,9608,1947,6031,1630,79
159,MONTANA,BILLINGS,2015,109997,243,4,33,41,165,2404,299,1691,414,6
160,NEBRASKA,LINCOLN,2015,276585,471,0,83,104,284,4226,625,3432,169,38
161,NEBRASKA,OMAHA5,2015,452252,1213,26,100,329,758,7704,1079,5512,1113,37
162,NEVADA,HENDERSON,2015,282554,224,2,45,84,93,2698,688,1744,266,7
163,NEVADA,LAS VEGAS METROPOLITAN POLICE DEPARTMENT,2015,1562134,6798,54,555,2326,3863,22760,7244,11959,3557,80
164,NEVADA,NORTH LAS VEGAS,2015,234386,995,5,45,223,722,2614,897,1282,435,7
165,NEVADA,RENO,2015,239721,618,9,67,145,397,3573,662,2460,451,9
166,NEW HAMPSHIRE,MANCHESTER,2015,110661,323,2,37,112,172,2099,359,1640,100,13
167,NEW JERSEY,EDISON TOWNSHIP,2015,102281,46,0,1,21,24,570,103,427,40,7
168,NEW JERSEY,ELIZABETH,2015,129364,484,8,23,242,211,1744,325,1038,381,6
169,NEW JERSEY,JERSEY CITY,2015,265159,636,8,51,253,324,1898,390,1237,271,35
170,NEW JERSEY,PATERSON,2015,146588,465,7,18,206,234,1853,616,905,332,4
171,NEW JERSEY,WOODBRIDGE TOWNSHIP,2015,100950,46,0,0,22,24,722,103,570,49,1
172,NEW MEXICO,ALBUQUERQUE,2015,559721,2691,23,199,861,1608,15853,2903,10755,2195,46
173,NEW MEXICO,LAS CRUCES,2015,102227,124,2,15,33,74,2434,358,1957,119,3
174,NEW YORK,AMHERST TOWN,2015,120207,55,0,7,19,29,811,81,707,23,6
175,NEW YORK,BUFFALO,2015,258096,1291,12,81,457,741,4904,1040,3379,485,70
