,State,City,Year,Population,Violent Crime,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,MV Theft,Arson
170,COLORADO,PUEBLO,2015,108810,457,3,93,80,281,3413,1038,2016,359,19
171,COLORADO,PUEBLO,2016,108810,536,2,81,109,344,3439,879,2135,425,25
172,COLORADO,THORNTON,2015,133188,166,1,51,30,84,2176,303,1560,313,12
173,COLORADO,THORNTON,2016,133188,143,1,35,16,91,1997,259,1435,303,8
174,COLORADO,WESTMINSTER,2015,113547,135,1,28,20,86,1746,179,1337,230,3
175,COLORADO,WESTMINSTER,2016,113547,129,3,22,35,69,1920,176,1427,317,4
176,CONNECTICUT,BRIDGEPORT5,2015,148313,488,8,39,214,227,1506,385,882,239,6
177,CONNECTICUT,BRIDGEPORT5,2016,148313,472,2,28,188,254,0,292,0,270,4
178,CONNECTICUT,HARTFORD,2015,124553,698,15,15,253,415,2549,414,1749,386,27
179,CONNECTICUT,HARTFORD,2016,124553,613,10,28,202,373,2390,363,1661,366,55
180,CONNECTICUT,NEW HAVEN,2015,130403,582,6,28,224,324,2399,341,1759,299,10
181,CONNECTICUT,NEW HAVEN,2016,130403,594,5,35,188,366,2299,333,1652,314,13
182,CONNECTICUT,STAMFORD,2015,129682,128,2,8,39,79,798,96,624,78,1
183,CONNECTICUT,STAMFORD,2016,129682,153,0,17,54,82,851,121,657,73,1
184,CONNECTICUT,WATERBURY6,2015,109044,206,1,13,119,73,2093,203,1464,426,2
185,CONNECTICUT,WATERBURY6,2016,109044,267,3,14,110,140,2052,358,1393,301,13
186,FLORIDA,CAPE CORAL,2015,173844,114,0,6,22,86,1552,288,1197,67,2
187,FLORIDA,CAPE CORAL,2016,173844,103,4,7,19,73,1508,307,1111,90,2
188,FLORIDA,CLEARWATER,2015,111316,302,6,36,92,168,2188,306,1738,144,7
189,FLORIDA,CLEARWATER,2016,111316,336,1,40,69,226,1821,260,1463,98,6
190,FLORIDA,CORAL SPRINGS,2015,129631,105,0,17,34,54,1111,157,884,70,1
